nombre,date,value,item
ZACATECAS,4/27/2020,4,106
ZACATECAS,4/28/2020,10,107
ZACATECAS,4/29/2020,9,108
ZACATECAS,4/30/2020,4,109
ZACATECAS,5/1/2020,7,110
ZACATECAS,5/2/2020,7,111
ZACATECAS,5/3/2020,2,112
ZACATECAS,5/4/2020,5,113
ZACATECAS,5/5/2020,5,114
ZACATECAS,5/6/2020,11,115
ZACATECAS,5/7/2020,9,116
ZACATECAS,5/8/2020,9,117
ZACATECAS,5/9/2020,4,118
ZACATECAS,5/10/2020,2,119
ZACATECAS,5/11/2020,9,120
ZACATECAS,5/12/2020,3,121
ZACATECAS,5/13/2020,8,122
ZACATECAS,5/14/2020,13,123
ZACATECAS,5/15/2020,8,124
ZACATECAS,5/16/2020,2,125
ZACATECAS,5/17/2020,3,126
ZACATECAS,5/18/2020,4,127
ZACATECAS,5/19/2020,0,128
ZACATECAS,5/20/2020,14,129
ZACATECAS,5/21/2020,6,130
ZACATECAS,5/22/2020,8,131
ZACATECAS,5/23/2020,8,132
ZACATECAS,5/24/2020,5,133
ZACATECAS,5/25/2020,9,134
ZACATECAS,5/26/2020,0,135
ZACATECAS,5/27/2020,0,136
